[T: 3511232121]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3511329117]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3511330117]  ,H: 07 e8   ,D: 04 41 0c 0c ee 55 55 55   ,CH: 01
[T: 3511332117]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3511429129]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3511430129]  ,H: 07 e8   ,D: 04 41 0c 0c f8 55 55 55   ,CH: 01
[T: 3511432128]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3511529131]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3511530132]  ,H: 07 e8   ,D: 04 41 0c 0c f8 55 55 55   ,CH: 01
[T: 3511532131]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3511629125]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3511630125]  ,H: 07 e8   ,D: 04 41 0c 0c f2 55 55 55   ,CH: 01
[T: 3511632125]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3511729136]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3511730140]  ,H: 07 e8   ,D: 04 41 0c 0c fc 55 55 55   ,CH: 01
[T: 3511732136]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3511829139]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3511830140]  ,H: 07 e8   ,D: 04 41 0c 0c fa 55 55 55   ,CH: 01
[T: 3511832145]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3511929132]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3511930134]  ,H: 07 e8   ,D: 04 41 0c 0c f4 55 55 55   ,CH: 01
[T: 3511932133]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3512029135]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3512030135]  ,H: 07 e8   ,D: 04 41 0c 0c fc 55 55 55   ,CH: 01
[T: 3512032134]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3512129147]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3512130146]  ,H: 07 e8   ,D: 04 41 0c 0c fe 55 55 55   ,CH: 01
[T: 3512132153]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3512229139]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3512230140]  ,H: 07 e8   ,D: 04 41 0c 0c f8 55 55 55   ,CH: 01
[T: 3512232139]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3512329142]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3512330142]  ,H: 07 e8   ,D: 04 41 0c 0c f6 55 55 55   ,CH: 01
[T: 3512332142]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3512429155]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3512430154]  ,H: 07 e8   ,D: 04 41 0c 0c fa 55 55 55   ,CH: 01
[T: 3512432155]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3512529156]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3512530156]  ,H: 07 e8   ,D: 04 41 0c 0c fa 55 55 55   ,CH: 01
[T: 3512532155]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3512629150]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3512630150]  ,H: 07 e8   ,D: 04 41 0c 0c fc 55 55 55   ,CH: 01
[T: 3512632149]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3512729158]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3512730158]  ,H: 07 e8   ,D: 04 41 0c 0c f4 55 55 55   ,CH: 01
[T: 3512732174]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3512829164]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3512830176]  ,H: 07 e8   ,D: 04 41 0c 0c fc 55 55 55   ,CH: 01
[T: 3512832163]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3512929174]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3512930157]  ,H: 07 e8   ,D: 04 41 0c 0c fa 55 55 55   ,CH: 01
[T: 3512932158]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3513029161]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3513030160]  ,H: 07 e8   ,D: 04 41 0c 0c fa 55 55 55   ,CH: 01
[T: 3513032159]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3513129172]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3513130171]  ,H: 07 e8   ,D: 04 41 0c 0c f2 55 55 55   ,CH: 01
[T: 3513132171]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3513229175]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3513230176]  ,H: 07 e8   ,D: 04 41 0c 0c f8 55 55 55   ,CH: 01
[T: 3513232174]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3513329169]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3513330170]  ,H: 07 e8   ,D: 04 41 0c 0c fe 55 55 55   ,CH: 01
[T: 3513332175]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3513429181]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3513430182]  ,H: 07 e8   ,D: 04 41 0c 0c f6 55 55 55   ,CH: 01
[T: 3513432180]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3513529185]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3513530185]  ,H: 07 e8   ,D: 04 41 0c 0c f2 55 55 55   ,CH: 01
[T: 3513532185]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3513629177]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3513630177]  ,H: 07 e8   ,D: 04 41 0c 0c fa 55 55 55   ,CH: 01
[T: 3513632176]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3513729179]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3513730179]  ,H: 07 e8   ,D: 04 41 0c 0c f6 55 55 55   ,CH: 01
[T: 3513732179]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3513829271]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3513830250]  ,H: 07 e8   ,D: 04 41 0c 0c fa 55 55 55   ,CH: 01
[T: 3513832248]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3513929185]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3513930185]  ,H: 07 e8   ,D: 04 41 0c 0c f8 55 55 55   ,CH: 01
[T: 3513932230]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3514029250]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3514030228]  ,H: 07 e8   ,D: 04 41 0c 0c f4 55 55 55   ,CH: 01
[T: 3514032186]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3514129249]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3514130229]  ,H: 07 e8   ,D: 04 41 0c 0c fe 55 55 55   ,CH: 01
[T: 3514132228]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3514229266]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3514230230]  ,H: 07 e8   ,D: 04 41 0c 0c fa 55 55 55   ,CH: 01
[T: 3514232229]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3514329249]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3514330226]  ,H: 07 e8   ,D: 04 41 0c 0c f4 55 55 55   ,CH: 01
[T: 3514332227]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3514429247]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3514430227]  ,H: 07 e8   ,D: 04 41 0c 0c fa 55 55 55   ,CH: 01
[T: 3514432227]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3514529265]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3514530226]  ,H: 07 e8   ,D: 04 41 0c 0c fa 55 55 55   ,CH: 01
[T: 3514532225]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3514629245]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3514630226]  ,H: 07 e8   ,D: 04 41 0c 0c fc 55 55 55   ,CH: 01
[T: 3514632224]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3514729246]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3514730224]  ,H: 07 e8   ,D: 04 41 0c 0c f4 55 55 55   ,CH: 01
[T: 3514732223]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3514829261]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3514830223]  ,H: 07 e8   ,D: 04 41 0c 0c f6 55 55 55   ,CH: 01
[T: 3514832223]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3514929242]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3514930223]  ,H: 07 e8   ,D: 04 41 0c 0c f4 55 55 55   ,CH: 01
[T: 3514932224]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3515029242]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3515030221]  ,H: 07 e8   ,D: 04 41 0c 0c fc 55 55 55   ,CH: 01
[T: 3515032222]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3515129259]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3515130225]  ,H: 07 e8   ,D: 04 41 0c 0c f8 55 55 55   ,CH: 01
[T: 3515132230]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3515229243]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3515230226]  ,H: 07 e8   ,D: 04 41 0c 0c fa 55 55 55   ,CH: 01
[T: 3515232226]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3515329240]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3515330222]  ,H: 07 e8   ,D: 04 41 0c 0c f2 55 55 55   ,CH: 01
[T: 3515332221]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3515429259]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3515430230]  ,H: 07 e8   ,D: 04 41 0c 0c fa 55 55 55   ,CH: 01
[T: 3515432228]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3515529239]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3515530236]  ,H: 07 e8   ,D: 04 41 0c 0c f8 55 55 55   ,CH: 01
[T: 3515532234]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3515629240]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3515630230]  ,H: 07 e8   ,D: 04 41 0c 0c fc 55 55 55   ,CH: 01
[T: 3515632228]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3515729254]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3515730231]  ,H: 07 e8   ,D: 04 41 0c 0c fa 55 55 55   ,CH: 01
[T: 3515732231]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3515829243]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3515830243]  ,H: 07 e8   ,D: 04 41 0c 0c fa 55 55 55   ,CH: 01
[T: 3515832243]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3515929247]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3515930246]  ,H: 07 e8   ,D: 04 41 0c 0d 00 55 55 55   ,CH: 01
[T: 3515932246]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3516029259]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3516030240]  ,H: 07 e8   ,D: 04 41 0c 0c f8 55 55 55   ,CH: 01
[T: 3516032247]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3516129251]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3516130252]  ,H: 07 e8   ,D: 04 41 0c 0c f4 55 55 55   ,CH: 01
[T: 3516132251]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3516229254]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3516230253]  ,H: 07 e8   ,D: 04 41 0c 0c fc 55 55 55   ,CH: 01
[T: 3516232253]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3516329273]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3516330246]  ,H: 07 e8   ,D: 04 41 0c 0c f6 55 55 55   ,CH: 01
[T: 3516332246]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3516429248]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3516430248]  ,H: 07 e8   ,D: 04 41 0c 0c fc 55 55 55   ,CH: 01
[T: 3516432249]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3516529260]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3516530261]  ,H: 07 e8   ,D: 04 41 0c 0c f6 55 55 55   ,CH: 01
[T: 3516532260]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3516629275]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3516630254]  ,H: 07 e8   ,D: 04 41 0c 0c f8 55 55 55   ,CH: 01
[T: 3516632253]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3516729256]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3516730256]  ,H: 07 e8   ,D: 04 41 0c 0c f4 55 55 55   ,CH: 01
[T: 3516732255]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3516829267]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3516830268]  ,H: 07 e8   ,D: 04 41 0c 0c f8 55 55 55   ,CH: 01
[T: 3516832267]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3516929281]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3516930270]  ,H: 07 e8   ,D: 04 41 0c 0d 00 55 55 55   ,CH: 01
[T: 3516932270]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3517029264]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3517030264]  ,H: 07 e8   ,D: 04 41 0c 0c fa 55 55 55   ,CH: 01
[T: 3517032263]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3517128281]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3517129281]  ,H: 07 e8   ,D: 03 41 05 7b 55 55 55 55   ,CH: 01
[T: 3517130281]  ,H: 07 e8   ,D: 04 41 0c 0c fc 55 55 55   ,CH: 01
[T: 3517132282]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3517229290]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3517230278]  ,H: 07 e8   ,D: 04 41 0c 0c fa 55 55 55   ,CH: 01
[T: 3517232286]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3517329272]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3517330272]  ,H: 07 e8   ,D: 04 41 0c 0c f8 55 55 55   ,CH: 01
[T: 3517332271]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3517429276]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3517430275]  ,H: 07 e8   ,D: 04 41 0c 0c f6 55 55 55   ,CH: 01
[T: 3517432274]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3517528287]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3517529329]  ,H: 07 e8   ,D: 03 41 05 7b 55 55 55 55   ,CH: 01
[T: 3517530288]  ,H: 07 e8   ,D: 04 41 0c 0c f8 55 55 55   ,CH: 01
[T: 3517532294]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3517628291]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3517629289]  ,H: 07 e8   ,D: 03 41 05 7b 55 55 55 55   ,CH: 01
[T: 3517630290]  ,H: 07 e8   ,D: 04 41 0c 0c f6 55 55 55   ,CH: 01
[T: 3517632289]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3517728285]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3517729284]  ,H: 07 e8   ,D: 03 41 05 7c 55 55 55 55   ,CH: 01
[T: 3517730284]  ,H: 07 e8   ,D: 04 41 0c 0c fc 55 55 55   ,CH: 01
[T: 3517732284]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3517828296]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3517829332]  ,H: 07 e8   ,D: 03 41 05 7c 55 55 55 55   ,CH: 01
[T: 3517830295]  ,H: 07 e8   ,D: 04 41 0c 0c fe 55 55 55   ,CH: 01
[T: 3517832304]  ,H: 07 e8   ,D: 03 41 0d 00 55 55 55 55   ,CH: 01
[T: 3517928299]  ,H: 07 e8   ,D: 06 41 00 98 19 a0 13 55   ,CH: 01
[T: 3517929311]  ,H: 07 e8   ,D: 03 41 05 7c 55 55 55 55   ,CH: 01
[T: 3517930298]  ,H: 07 e8   ,D: 04 41 0c 0c f6 55 55 55   ,CH: 01
